num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,online_adaptive_controversial,matrix_factorization,0.5,0.5,2,10,75,0.5026866331123298,0.5367091797091796,0.4715313362870278,0.6946854663774403,7,0.4478593829999227,0.4762396970004374
100,30,online_adaptive_controversial,factorization_machines,0.5,0.5,0,10,75,0.7217365412365412,0.7032409812409812,0.6951430190784074,0.8259117082533589,2,0.3737668550002126,0.4077761009998539
100,30,online_adaptive_controversial,factorization_machines,0.5,0.5,1,10,75,0.7259288119288119,0.6162491582491583,0.6420262020476046,0.9812783661119516,0,0.2573901460000343,0.2863813039998604
100,30,online_adaptive_controversial,factorization_machines,0.5,0.5,2,10,75,0.6785281385281385,0.6396873126873127,0.6405227576688877,0.7630151843817787,7,0.2574176370003442,0.2795119920001525
100,40,random,classification,0.5,0.5,0,13,75,0.6390260523789936,0.6044999096763803,0.6126693092018765,0.953396059982358,3,3.60435704199972,3.626601454000138
100,40,random,classification,0.5,0.5,1,13,75,0.6692250897250897,0.6124708204305728,0.6285593887058879,0.7917928528164748,7,2.8481568600000173,2.870592221000152
100,40,random,classification,0.5,0.5,2,13,75,0.6465358835064717,0.6134576327811622,0.6216904442122573,0.8119523057032035,4,3.693307210000057,3.7247408160001214
100,40,random,matrix_factorization,0.5,0.5,0,13,75,0.6285707515223825,0.5726384258443082,0.5541045887884475,0.8184357541899442,4,0.1715959489997658,0.2001086949999262
100,40,random,matrix_factorization,0.5,0.5,1,13,75,0.6557950465427246,0.5528066462834265,0.5612662195993625,0.7057843731072078,9,0.3302627739999479,0.3620683230001305
100,40,random,matrix_factorization,0.5,0.5,2,13,75,0.6381806395222064,0.5688282251517546,0.5577208933254463,0.9117942824306852,3,0.2815755110000282,0.3163108650001049
100,40,random,factorization_machines,0.5,0.5,0,13,75,0.7390580236756707,0.6865467234290764,0.6990952377378392,0.8184357541899442,4,0.1318356789997778,0.161191830000007
100,40,random,factorization_machines,0.5,0.5,1,13,75,0.746523236023236,0.6454385721490985,0.6767352246759653,0.9409448818897638,3,0.2256978080004046,0.2659148560001085
100,40,random,factorization_machines,0.5,0.5,2,13,75,0.7221523401492442,0.6963252792958676,0.6953573819241661,0.9945410142220944,0,0.132961043999785,0.161947611999949
100,40,offline_popularity,classification,0.5,0.5,0,13,75,0.6544005624005623,0.595217405687994,0.6140742022789951,0.8184357541899442,5,2.759416941999916,2.779322005999802
100,40,offline_popularity,classification,0.5,0.5,1,13,75,0.643052466052466,0.5162114367114367,0.5526292684533542,0.846305269533616,6,2.2753768600000512,2.297439497999676
100,40,offline_popularity,classification,0.5,0.5,2,13,75,0.6843873163873164,0.6432175928646517,0.6533751011742013,0.7175693147536274,7,3.060704452000209,3.083870062999722
100,40,offline_popularity,matrix_factorization,0.5,0.5,0,13,75,0.4446533773082434,0.3323346620699562,0.2891847333666953,0.8184357541899442,5,0.1928914939999231,0.2196247070000936
100,40,offline_popularity,matrix_factorization,0.5,0.5,1,13,75,0.3757035580976757,0.260544437044437,0.2445695618737436,0.7917928528164748,6,0.1495497770001748,0.1790723350000007
100,40,offline_popularity,matrix_factorization,0.5,0.5,2,13,75,0.4673007345251927,0.3267818989289577,0.3169706500445018,0.7727338026145669,5,0.1557187319999684,0.2064993540002433
100,40,offline_popularity,factorization_machines,0.5,0.5,0,13,75,0.6135750730750731,0.6072990604167074,0.5919504332050767,0.8541605410173478,2,0.11141641300037,0.1442460230000506
100,40,offline_popularity,factorization_machines,0.5,0.5,1,13,75,0.558168531903826,0.4983058793058793,0.4944644154605056,0.762113870381587,7,0.1120486439999695,0.1389460909999798
100,40,offline_popularity,factorization_machines,0.5,0.5,2,13,75,0.6114719453806141,0.6241461784402961,0.601875952387784,0.8119523057032035,5,0.105229908000183,0.1371518629998718
100,40,offline_consensus,classification,0.5,0.5,0,13,75,0.6617427668650578,0.6524328026634528,0.648166859802908,0.8184357541899442,4,10.079719924000074,10.149212863999765
100,40,offline_consensus,classification,0.5,0.5,1,13,75,0.6827961543100862,0.6631562723482228,0.6558849186815152,0.914900060569352,3,7.942877381000017,7.999919302000308
100,40,offline_consensus,classification,0.5,0.5,2,13,75,0.7214697165579519,0.6969915182856359,0.7035218813634896,0.7175693147536274,5,7.954692115999933,7.99172432000023
100,40,offline_consensus,matrix_factorization,0.5,0.5,0,13,75,0.5530538631937519,0.531281415752004,0.4825859698799515,0.8184357541899442,4,0.2464175430000068,0.2821865589999106
100,40,offline_consensus,matrix_factorization,0.5,0.5,1,13,75,0.5330901584775816,0.8168516467479315,0.6240132035667519,0.7288007268322229,8,0.3206763289999799,0.3467719489999581
100,40,offline_consensus,matrix_factorization,0.5,0.5,2,13,75,0.5386386435058621,0.4947647156764804,0.4496804502623108,0.6293635971843126,7,0.3279455580000103,0.3891050430001996
