num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_consensus,factorization_machines,0.9,0.5,2,25,55,0.653030303030303,0.6681818181818182,0.6412121212121212,0.8694866232827188,2,0.10186919499938085,0.11230776900083583
100,30,offline_consensus,factorization_machines,0.9,0.7,0,22,37,0.7225225225225226,0.7463963963963964,0.7132561132561133,0.8086372360844529,3,0.09335981500044,0.1020064310005182
100,30,offline_consensus,factorization_machines,0.9,0.7,1,22,37,0.7867117117117117,0.826962676962677,0.7881079881079881,0.8142965204236006,3,0.09622255899921583,0.10497980200034362
100,30,offline_consensus,factorization_machines,0.9,0.7,2,22,37,0.7857464607464607,0.7274131274131275,0.7212359712359712,0.8694866232827188,2,0.09054161299991392,0.09960237300037988
100,30,offline_consensus,factorization_machines,0.9,0.9,0,14,19,0.6671470342522974,0.7300125313283208,0.6891095986012069,0.6355086372360844,5,0.09088723600052617,0.09768000399981247
100,30,offline_consensus,factorization_machines,0.9,0.9,1,14,19,0.7774986709197236,0.8105130249867092,0.7813047077304858,0.9858169440242057,0,0.08823833700080286,0.09529007899982389
100,30,offline_consensus,factorization_machines,0.9,0.9,2,14,19,0.6798816680395628,0.7450634161160476,0.6952409003203897,0.6979392624728851,4,0.09401421700022183,0.10572036699977616
100,30,offline_controversiality,classification,0.1,0.1,0,3,99,0.4939393939393939,0.39785510999860374,0.43806773233119073,0.4245681381957774,10,0.17309783499968034,0.19310741499975848
100,30,offline_controversiality,classification,0.1,0.1,1,3,99,0.44107744107744107,0.454913169619052,0.4426713201674604,0.3526853252647504,11,0.18391497500033438,0.2012661050002862
100,30,offline_controversiality,classification,0.1,0.1,2,3,99,0.5353535353535354,0.46437314748366443,0.49377201963204675,0.6332248734634852,6,0.1679357130005883,0.18137533899971459
100,30,offline_controversiality,classification,0.1,0.3,0,2,97,0.5900079302141158,0.5836441792579483,0.583477435316839,0.7126679462571976,6,0.7741351629993005,0.7906018639996546
100,30,offline_controversiality,classification,0.1,0.3,1,2,97,0.528584817244611,0.4978779373715699,0.5039730098100125,0.6302950075642966,7,0.6908047489996534,0.7037795480000568
100,30,offline_controversiality,classification,0.1,0.3,2,2,97,0.5171821305841924,0.4626757137142219,0.48389502879076723,0.5524222704266089,7,0.7381328700002996,0.7509454810005991
100,30,offline_controversiality,classification,0.1,0.5,0,2,95,0.6112781954887218,0.6530832493326383,0.6263802387014041,0.7385796545105566,5,0.9210419820001334,0.9337113950005005
100,30,offline_controversiality,classification,0.1,0.5,1,2,95,0.5428571428571428,0.3151898101898102,0.39369428040627674,0.4752269288956127,9,1.242083262000051,1.257151471000725
100,30,offline_controversiality,classification,0.1,0.5,2,2,95,0.5360323886639676,0.526797694050016,0.5266745891167818,0.6449746926970354,6,1.0244646680002916,1.0387077380000846
100,30,offline_controversiality,classification,0.1,0.7,0,1,93,0.6120760959470637,0.634370774527321,0.6174838430970094,0.7297504798464491,5,1.3500963239994235,1.365067597000234
100,30,offline_controversiality,classification,0.1,0.7,1,1,93,0.5412186379928315,0.4365309228686838,0.4757016817728762,0.6336989409984871,6,1.1640574420007397,1.1774057510001512
100,30,offline_controversiality,classification,0.1,0.7,2,1,93,0.5219941348973607,0.38707453818933896,0.4394847391130132,0.5524222704266089,8,1.6020869730000413,1.6155271520001406
100,30,offline_controversiality,classification,0.1,0.9,0,0,91,0.5899725274725275,0.6749790552103178,0.625342025326176,0.7385796545105566,5,1.2978039660001741,1.3101830919995336
100,30,offline_controversiality,classification,0.1,0.9,1,0,91,0.5620094191522762,0.30447984078355256,0.3915292330323268,0.522125567322239,8,2.2741937939999843,2.321649358999821
